scenario,num_nodes,elevated_count,elevated_rate,coordinated_count,time_to_first_elevated,time_to_majority_elevated,time_to_first_coordinated,total_bytes,bytes_per_node,total_merges,merges_per_node,mean_final_sat,max_final_sat,approach,topology,seed,seed_idx
overlap_moving_cluster,32,32,1.0,32,1,17,2,75984,2374.5,4749,148.40625,100.0,100.0,scalar_mean,corridor,70411,3
overlap_moving_cluster,32,32,1.0,32,1,9,3,74208,2319.0,4638,144.9375,100.0,100.0,scalar_mean,corridor,70548,4
overlap_moving_cluster,32,32,1.0,32,1,11,3,74720,2335.0,4670,145.9375,100.0,100.0,scalar_mean,corridor,70685,5
overlap_moving_cluster,32,32,1.0,32,1,10,1,73984,2312.0,4624,144.5,100.0,100.0,scalar_mean,corridor,70822,6
overlap_moving_cluster,32,32,1.0,32,1,8,3,75440,2357.5,4715,147.34375,100.0,100.0,scalar_mean,corridor,70959,7
overlap_moving_cluster,32,32,1.0,32,1,8,2,75344,2354.5,4709,147.15625,100.0,100.0,scalar_mean,corridor,71096,8
overlap_moving_cluster,32,32,1.0,32,1,8,2,74496,2328.0,4656,145.5,100.0,100.0,scalar_mean,corridor,71233,9
overlap_moving_cluster,32,32,1.0,32,1,19,2,75936,2373.0,4746,148.3125,100.0,100.0,scalar_mean,corridor,71370,10
overlap_moving_cluster,32,32,1.0,32,1,9,3,76064,2377.0,4754,148.5625,100.0,100.0,scalar_mean,corridor,71507,11
overlap_moving_cluster,32,32,1.0,32,1,9,2,74016,2313.0,4626,144.5625,100.0,100.0,scalar_mean,corridor,71644,12
overlap_moving_cluster,32,32,1.0,32,1,16,3,72704,2272.0,4544,142.0,100.0,100.0,scalar_mean,corridor,71781,13
overlap_moving_cluster,32,32,1.0,32,1,8,2,74944,2342.0,4684,146.375,100.0,100.0,scalar_mean,corridor,71918,14
overlap_moving_cluster,32,32,1.0,32,1,5,2,74080,2315.0,4630,144.6875,100.0,100.0,scalar_mean,corridor,72055,15
overlap_moving_cluster,32,32,1.0,32,1,19,3,74592,2331.0,4662,145.6875,100.0,100.0,scalar_mean,corridor,72192,16
overlap_moving_cluster,32,32,1.0,32,1,5,3,75584,2362.0,4724,147.625,100.0,100.0,scalar_mean,corridor,72329,17
overlap_moving_cluster,32,32,1.0,32,1,11,2,75120,2347.5,4695,146.71875,100.0,100.0,scalar_mean,corridor,72466,18
overlap_moving_cluster,32,32,1.0,32,1,21,3,76016,2375.5,4751,148.46875,100.0,100.0,scalar_mean,corridor,72603,19
overlap_moving_cluster,32,32,1.0,32,1,2,1,464208,14506.5,29013,906.65625,100.0,100.0,scalar_mean,wing_gateway,70000,0
overlap_moving_cluster,32,32,1.0,32,1,4,1,465856,14558.0,29116,909.875,100.0,100.0,scalar_mean,wing_gateway,70137,1
overlap_moving_cluster,32,32,1.0,32,1,3,1,464288,14509.0,29018,906.8125,100.0,100.0,scalar_mean,wing_gateway,70274,2
overlap_moving_cluster,32,32,1.0,32,1,2,1,467616,14613.0,29226,913.3125,100.0,100.0,scalar_mean,wing_gateway,70411,3
overlap_moving_cluster,32,32,1.0,32,1,2,1,461056,14408.0,28816,900.5,100.0,100.0,scalar_mean,wing_gateway,70548,4
overlap_moving_cluster,32,32,1.0,32,1,2,1,463312,14478.5,28957,904.90625,100.0,100.0,scalar_mean,wing_gateway,70685,5
overlap_moving_cluster,32,32,1.0,32,1,1,1,464496,14515.5,29031,907.21875,100.0,100.0,scalar_mean,wing_gateway,70822,6
overlap_moving_cluster,32,32,1.0,32,1,4,1,464992,14531.0,29062,908.1875,100.0,100.0,scalar_mean,wing_gateway,70959,7
overlap_moving_cluster,32,32,1.0,32,1,2,1,461360,14417.5,28835,901.09375,100.0,100.0,scalar_mean,wing_gateway,71096,8
overlap_moving_cluster,32,32,1.0,32,1,2,1,462992,14468.5,28937,904.28125,100.0,100.0,scalar_mean,wing_gateway,71233,9
overlap_moving_cluster,32,32,1.0,32,1,2,1,466960,14592.5,29185,912.03125,100.0,100.0,scalar_mean,wing_gateway,71370,10
overlap_moving_cluster,32,32,1.0,32,1,2,1,466144,14567.0,29134,910.4375,100.0,100.0,scalar_mean,wing_gateway,71507,11
overlap_moving_cluster,32,32,1.0,32,1,3,1,463120,14472.5,28945,904.53125,100.0,100.0,scalar_mean,wing_gateway,71644,12
overlap_moving_cluster,32,32,1.0,32,1,2,1,464400,14512.5,29025,907.03125,100.0,100.0,scalar_mean,wing_gateway,71781,13
overlap_moving_cluster,32,32,1.0,32,1,4,1,464192,14506.0,29012,906.625,100.0,100.0,scalar_mean,wing_gateway,71918,14
overlap_moving_cluster,32,32,1.0,32,1,2,1,463424,14482.0,28964,905.125,100.0,100.0,scalar_mean,wing_gateway,72055,15
overlap_moving_cluster,32,32,1.0,32,1,2,1,465216,14538.0,29076,908.625,100.0,100.0,scalar_mean,wing_gateway,72192,16
overlap_moving_cluster,32,32,1.0,32,1,1,1,466800,14587.5,29175,911.71875,100.0,100.0,scalar_mean,wing_gateway,72329,17
overlap_moving_cluster,32,32,1.0,32,1,2,1,466080,14565.0,29130,910.3125,100.0,100.0,scalar_mean,wing_gateway,72466,18
overlap_moving_cluster,32,32,1.0,32,1,2,1,467376,14605.5,29211,912.84375,100.0,100.0,scalar_mean,wing_gateway,72603,19
overlap_moving_cluster,32,32,1.0,32,1,4,2,222176,6943.0,13886,433.9375,100.0,100.0,scalar_mean,campus_building,70000,0
overlap_moving_cluster,32,32,1.0,32,2,6,2,221792,6931.0,13862,433.1875,100.0,100.0,scalar_mean,campus_building,70137,1
overlap_moving_cluster,32,32,1.0,32,1,2,2,221840,6932.5,13865,433.28125,100.0,100.0,scalar_mean,campus_building,70274,2
overlap_moving_cluster,32,32,1.0,32,1,2,2,225872,7058.5,14117,441.15625,100.0,100.0,scalar_mean,campus_building,70411,3
overlap_moving_cluster,32,32,1.0,32,1,6,2,221936,6935.5,13871,433.46875,100.0,100.0,scalar_mean,campus_building,70548,4
overlap_moving_cluster,32,32,1.0,32,1,3,2,222736,6960.5,13921,435.03125,100.0,100.0,scalar_mean,campus_building,70685,5
overlap_moving_cluster,32,32,1.0,32,1,2,1,223600,6987.5,13975,436.71875,100.0,100.0,scalar_mean,campus_building,70822,6
overlap_moving_cluster,32,32,1.0,32,1,2,2,225088,7034.0,14068,439.625,100.0,100.0,scalar_mean,campus_building,70959,7
overlap_moving_cluster,32,32,1.0,32,1,2,1,222560,6955.0,13910,434.6875,100.0,100.0,scalar_mean,campus_building,71096,8
overlap_moving_cluster,32,32,1.0,32,1,4,2,223520,6985.0,13970,436.5625,100.0,100.0,scalar_mean,campus_building,71233,9
overlap_moving_cluster,32,32,1.0,32,1,3,2,225392,7043.5,14087,440.21875,100.0,100.0,scalar_mean,campus_building,71370,10
overlap_moving_cluster,32,32,1.0,32,1,2,1,224768,7024.0,14048,439.0,100.0,100.0,scalar_mean,campus_building,71507,11
overlap_moving_cluster,32,32,1.0,32,1,2,2,222496,6953.0,13906,434.5625,100.0,100.0,scalar_mean,campus_building,71644,12
overlap_moving_cluster,32,32,1.0,32,1,2,1,220576,6893.0,13786,430.8125,100.0,100.0,scalar_mean,campus_building,71781,13
overlap_moving_cluster,32,32,1.0,32,1,2,1,222032,6938.5,13877,433.65625,100.0,100.0,scalar_mean,campus_building,71918,14
overlap_moving_cluster,32,32,1.0,32,1,2,1,220576,6893.0,13786,430.8125,100.0,100.0,scalar_mean,campus_building,72055,15
overlap_moving_cluster,32,32,1.0,32,1,5,2,223328,6979.0,13958,436.1875,100.0,100.0,scalar_mean,campus_building,72192,16
overlap_moving_cluster,32,32,1.0,32,1,2,1,224368,7011.5,14023,438.21875,100.0,100.0,scalar_mean,campus_building,72329,17
overlap_moving_cluster,32,32,1.0,32,1,4,1,225600,7050.0,14100,440.625,100.0,100.0,scalar_mean,campus_building,72466,18
overlap_moving_cluster,32,32,1.0,32,1,2,2,224112,7003.5,14007,437.71875,100.0,100.0,scalar_mean,campus_building,72603,19
overlap_rebroadcast_storm,32,0,0.0,0,,,,3714880,116090.0,3572,111.625,0.048828125,0.048828125,gm_cap_aware,corridor,70000,0
overlap_rebroadcast_storm,32,0,0.0,0,,,,3601520,112547.5,3463,108.21875,0.048828125,0.048828125,gm_cap_aware,corridor,70137,1
overlap_rebroadcast_storm,32,0,0.0,0,,,,3642080,113815.0,3502,109.4375,0.048828125,0.048828125,gm_cap_aware,corridor,70274,2
overlap_rebroadcast_storm,32,0,0.0,0,,,,3700320,115635.0,3558,111.1875,0.048828125,0.048828125,gm_cap_aware,corridor,70411,3
overlap_rebroadcast_storm,32,0,0.0,0,,,,3616080,113002.5,3477,108.65625,0.048828125,0.048828125,gm_cap_aware,corridor,70548,4
overlap_rebroadcast_storm,32,0,0.0,0,,,,3635840,113620.0,3496,109.25,0.048828125,0.048828125,gm_cap_aware,corridor,70685,5
overlap_rebroadcast_storm,32,0,0.0,0,,,,3662880,114465.0,3522,110.0625,0.048828125,0.048828125,gm_cap_aware,corridor,70822,6
overlap_rebroadcast_storm,32,0,0.0,0,,,,3658720,114335.0,3518,109.9375,0.048828125,0.048828125,gm_cap_aware,corridor,70959,7
overlap_rebroadcast_storm,32,0,0.0,0,,,,3661840,114432.5,3521,110.03125,0.048828125,0.048828125,gm_cap_aware,corridor,71096,8
overlap_rebroadcast_storm,32,0,0.0,0,,,,3625440,113295.0,3486,108.9375,0.048828125,0.048828125,gm_cap_aware,corridor,71233,9
overlap_rebroadcast_storm,32,0,0.0,0,,,,3739840,116870.0,3596,112.375,0.048828125,0.048828125,gm_cap_aware,corridor,71370,10
overlap_rebroadcast_storm,32,0,0.0,0,,,,3690960,115342.5,3549,110.90625,0.048828125,0.048828125,gm_cap_aware,corridor,71507,11
overlap_rebroadcast_storm,32,0,0.0,0,,,,3589040,112157.5,3451,107.84375,0.048828125,0.048828125,gm_cap_aware,corridor,71644,12
overlap_rebroadcast_storm,32,0,0.0,0,,,,3568240,111507.5,3431,107.21875,0.048828125,0.048828125,gm_cap_aware,corridor,71781,13
overlap_rebroadcast_storm,32,0,0.0,0,,,,3625440,113295.0,3486,108.9375,0.048828125,0.048828125,gm_cap_aware,corridor,71918,14
overlap_rebroadcast_storm,32,0,0.0,0,,,,3628560,113392.5,3489,109.03125,0.048828125,0.048828125,gm_cap_aware,corridor,72055,15
overlap_rebroadcast_storm,32,0,0.0,0,,,,3620240,113132.5,3481,108.78125,0.048828125,0.048828125,gm_cap_aware,corridor,72192,16
overlap_rebroadcast_storm,32,0,0.0,0,,,,3687840,115245.0,3546,110.8125,0.048828125,0.048828125,gm_cap_aware,corridor,72329,17
overlap_rebroadcast_storm,32,0,0.0,0,,,,3670160,114692.5,3529,110.28125,0.048828125,0.048828125,gm_cap_aware,corridor,72466,18
overlap_rebroadcast_storm,32,0,0.0,0,,,,3770000,117812.5,3625,113.28125,0.048828125,0.048828125,gm_cap_aware,corridor,72603,19
overlap_rebroadcast_storm,32,0,0.0,0,,,,22642880,707590.0,21772,680.375,0.048828125,0.048828125,gm_cap_aware,wing_gateway,70000,0
overlap_rebroadcast_storm,32,0,0.0,0,,,,22652240,707882.5,21781,680.65625,0.048828125,0.048828125,gm_cap_aware,wing_gateway,70137,1
overlap_rebroadcast_storm,32,0,0.0,0,,,,22648080,707752.5,21777,680.53125,0.048828125,0.048828125,gm_cap_aware,wing_gateway,70274,2
overlap_rebroadcast_storm,32,0,0.0,0,,,,22850880,714090.0,21972,686.625,0.048828125,0.048828125,gm_cap_aware,wing_gateway,70411,3
overlap_rebroadcast_storm,32,0,0.0,0,,,,22535760,704242.5,21669,677.15625,0.048828125,0.048828125,gm_cap_aware,wing_gateway,70548,4
overlap_rebroadcast_storm,32,0,0.0,0,,,,22469200,702162.5,21605,675.15625,0.048828125,0.048828125,gm_cap_aware,wing_gateway,70685,5
overlap_rebroadcast_storm,32,0,0.0,0,,,,22517040,703657.5,21651,676.59375,0.048828125,0.048828125,gm_cap_aware,wing_gateway,70822,6
overlap_rebroadcast_storm,32,0,0.0,0,,,,22835280,713602.5,21957,686.15625,0.048828125,0.048828125,gm_cap_aware,wing_gateway,70959,7
overlap_rebroadcast_storm,32,0,0.0,0,,,,22493120,702910.0,21628,675.875,0.048828125,0.048828125,gm_cap_aware,wing_gateway,71096,8
overlap_rebroadcast_storm,32,0,0.0,0,,,,22661600,708175.0,21790,680.9375,0.048828125,0.048828125,gm_cap_aware,wing_gateway,71233,9
overlap_rebroadcast_storm,32,0,0.0,0,,,,22864400,714512.5,21985,687.03125,0.048828125,0.048828125,gm_cap_aware,wing_gateway,71370,10
overlap_rebroadcast_storm,32,0,0.0,0,,,,22762480,711327.5,21887,683.96875,0.048828125,0.048828125,gm_cap_aware,wing_gateway,71507,11
overlap_rebroadcast_storm,32,0,0.0,0,,,,22594000,706062.5,21725,678.90625,0.048828125,0.048828125,gm_cap_aware,wing_gateway,71644,12
overlap_rebroadcast_storm,32,0,0.0,0,,,,22532640,704145.0,21666,677.0625,0.048828125,0.048828125,gm_cap_aware,wing_gateway,71781,13
overlap_rebroadcast_storm,32,0,0.0,0,,,,22616880,706777.5,21747,679.59375,0.048828125,0.048828125,gm_cap_aware,wing_gateway,71918,14
overlap_rebroadcast_storm,32,0,0.0,0,,,,22587760,705867.5,21719,678.71875,0.048828125,0.048828125,gm_cap_aware,wing_gateway,72055,15
overlap_rebroadcast_storm,32,0,0.0,0,,,,22771840,711620.0,21896,684.25,0.048828125,0.048828125,gm_cap_aware,wing_gateway,72192,16
overlap_rebroadcast_storm,32,0,0.0,0,,,,22781200,711912.5,21905,684.53125,0.048828125,0.048828125,gm_cap_aware,wing_gateway,72329,17
overlap_rebroadcast_storm,32,0,0.0,0,,,,22798880,712465.0,21922,685.0625,0.048828125,0.048828125,gm_cap_aware,wing_gateway,72466,18
overlap_rebroadcast_storm,32,0,0.0,0,,,,22737520,710547.5,21863,683.21875,0.048828125,0.048828125,gm_cap_aware,wing_gateway,72603,19
overlap_rebroadcast_storm,32,0,0.0,0,,,,10818080,338065.0,10402,325.0625,0.048828125,0.048828125,gm_cap_aware,campus_building,70000,0
overlap_rebroadcast_storm,32,0,0.0,0,,,,10807680,337740.0,10392,324.75,0.048828125,0.048828125,gm_cap_aware,campus_building,70137,1
overlap_rebroadcast_storm,32,0,0.0,0,,,,10781680,336927.5,10367,323.96875,0.048828125,0.048828125,gm_cap_aware,campus_building,70274,2
overlap_rebroadcast_storm,32,0,0.0,0,,,,10988640,343395.0,10566,330.1875,0.048828125,0.048828125,gm_cap_aware,campus_building,70411,3
overlap_rebroadcast_storm,32,0,0.0,0,,,,10872160,339755.0,10454,326.6875,0.048828125,0.048828125,gm_cap_aware,campus_building,70548,4
overlap_rebroadcast_storm,32,0,0.0,0,,,,10808720,337772.5,10393,324.78125,0.048828125,0.048828125,gm_cap_aware,campus_building,70685,5
overlap_rebroadcast_storm,32,0,0.0,0,,,,10809760,337805.0,10394,324.8125,0.048828125,0.048828125,gm_cap_aware,campus_building,70822,6
overlap_rebroadcast_storm,32,0,0.0,0,,,,10918960,341217.5,10499,328.09375,0.048828125,0.048828125,gm_cap_aware,campus_building,70959,7
overlap_rebroadcast_storm,32,0,0.0,0,,,,10808720,337772.5,10393,324.78125,0.048828125,0.048828125,gm_cap_aware,campus_building,71096,8
overlap_rebroadcast_storm,32,0,0.0,0,,,,10920000,341250.0,10500,328.125,0.048828125,0.048828125,gm_cap_aware,campus_building,71233,9
overlap_rebroadcast_storm,32,0,0.0,0,,,,11028160,344630.0,10604,331.375,0.048828125,0.048828125,gm_cap_aware,campus_building,71370,10
overlap_rebroadcast_storm,32,0,0.0,0,,,,10954320,342322.5,10533,329.15625,0.048828125,0.048828125,gm_cap_aware,campus_building,71507,11
overlap_rebroadcast_storm,32,0,0.0,0,,,,10856560,339267.5,10439,326.21875,0.048828125,0.048828125,gm_cap_aware,campus_building,71644,12
overlap_rebroadcast_storm,32,0,0.0,0,,,,10759840,336245.0,10346,323.3125,0.048828125,0.048828125,gm_cap_aware,campus_building,71781,13
overlap_rebroadcast_storm,32,0,0.0,0,,,,10785840,337057.5,10371,324.09375,0.048828125,0.048828125,gm_cap_aware,campus_building,71918,14
overlap_rebroadcast_storm,32,0,0.0,0,,,,10735920,335497.5,10323,322.59375,0.048828125,0.048828125,gm_cap_aware,campus_building,72055,15
overlap_rebroadcast_storm,32,0,0.0,0,,,,10855520,339235.0,10438,326.1875,0.048828125,0.048828125,gm_cap_aware,campus_building,72192,16
overlap_rebroadcast_storm,32,0,0.0,0,,,,10909600,340925.0,10490,327.8125,0.048828125,0.048828125,gm_cap_aware,campus_building,72329,17
overlap_rebroadcast_storm,32,0,0.0,0,,,,10924160,341380.0,10504,328.25,0.048828125,0.048828125,gm_cap_aware,campus_building,72466,18
overlap_rebroadcast_storm,32,0,0.0,0,,,,10825360,338292.5,10409,325.28125,0.048828125,0.048828125,gm_cap_aware,campus_building,72603,19
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.0110473249959657,4.862123521647874,ewma_local,corridor,70000,0
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.8931864924773936,5.054519754099144,ewma_local,corridor,70137,1
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.004474651392065,5.392746611306553,ewma_local,corridor,70274,2
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.7628497755783026,5.680167405736903,ewma_local,corridor,70411,3
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.124207447676553,5.062380584648406,ewma_local,corridor,70548,4
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.0079094718675052,5.4321970251258636,ewma_local,corridor,70685,5
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.6499674926548535,4.568543407995643,ewma_local,corridor,70822,6
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.066485109592079,5.05307377184073,ewma_local,corridor,70959,7
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.008761758423439,4.717693329649352,ewma_local,corridor,71096,8
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.7417439645278527,5.019438685500081,ewma_local,corridor,71233,9
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.1394727223641627,4.745811821456506,ewma_local,corridor,71370,10
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.0020653145077225,4.995678075351167,ewma_local,corridor,71507,11
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.1505023800182475,4.980353142115622,ewma_local,corridor,71644,12
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.0810681337139703,6.502518279657279,ewma_local,corridor,71781,13
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.9297672910968604,4.964829514477588,ewma_local,corridor,71918,14
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.0846674566405707,4.773671476643954,ewma_local,corridor,72055,15
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.862298020044415,6.204698652185966,ewma_local,corridor,72192,16
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.7000957744855656,5.16624770236051,ewma_local,corridor,72329,17
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.961354996730941,4.486090419752263,ewma_local,corridor,72466,18
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.1664909621565283,5.544891495655849,ewma_local,corridor,72603,19
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.833405659178144,5.463414393834474,ewma_local,wing_gateway,70000,0
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.7878825141842594,4.155200351453705,ewma_local,wing_gateway,70137,1
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.934059117864968,4.646758855218761,ewma_local,wing_gateway,70274,2
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.8117772087178796,5.421342362910661,ewma_local,wing_gateway,70411,3
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.94967124040807,4.5962686195742215,ewma_local,wing_gateway,70548,4
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.996323595189361,5.363457072703291,ewma_local,wing_gateway,70685,5
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.7892313078180893,4.701665533938227,ewma_local,wing_gateway,70822,6
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.204488488246188,5.269224104112422,ewma_local,wing_gateway,70959,7
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.044345957368261,4.692571387197769,ewma_local,wing_gateway,71096,8
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.932358331499036,4.707004894545231,ewma_local,wing_gateway,71233,9
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.847759933968875,5.134670754612656,ewma_local,wing_gateway,71370,10
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.2068699878775595,4.684406696920788,ewma_local,wing_gateway,71507,11
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.053646142082478,5.0135519146296295,ewma_local,wing_gateway,71644,12
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.1614290241550598,5.7382115434894025,ewma_local,wing_gateway,71781,13
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.907368261710928,6.17834610126117,ewma_local,wing_gateway,71918,14
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.814505688731016,4.614144620210052,ewma_local,wing_gateway,72055,15
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.995824180846581,5.14044662273472,ewma_local,wing_gateway,72192,16
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.002089328188246,5.596971112324817,ewma_local,wing_gateway,72329,17
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.0590234496379085,4.513945236345618,ewma_local,wing_gateway,72466,18
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.9691322324260994,5.155653044277122,ewma_local,wing_gateway,72603,19
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.9966656618859684,5.488795814951023,ewma_local,campus_building,70000,0
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.9616076113431817,5.295132523207369,ewma_local,campus_building,70137,1
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.9183030601578444,4.506366068367436,ewma_local,campus_building,70274,2
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.2426279668582367,5.533822522066133,ewma_local,campus_building,70411,3
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.07876213454547,4.750301673805896,ewma_local,campus_building,70548,4
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.944044888376831,5.929143090277835,ewma_local,campus_building,70685,5
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.818345500100121,5.415622141738462,ewma_local,campus_building,70822,6
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.379305687698862,5.219228620868313,ewma_local,campus_building,70959,7
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.2291927997211296,5.418192589536086,ewma_local,campus_building,71096,8
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.2581302953221085,5.443330857189252,ewma_local,campus_building,71233,9
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.0708278892974112,5.490682756739953,ewma_local,campus_building,71370,10
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.944592890368529,4.789563269133023,ewma_local,campus_building,71507,11
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.981297212528219,6.270143865342935,ewma_local,campus_building,71644,12
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.834774284512801,4.816194397340383,ewma_local,campus_building,71781,13
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.0139767062784415,5.837020079199564,ewma_local,campus_building,71918,14
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.9690841229958083,4.742094905525692,ewma_local,campus_building,72055,15
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.230547920848808,5.064629187646098,ewma_local,campus_building,72192,16
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.157570179351154,6.231550226192728,ewma_local,campus_building,72329,17
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,2.899378220823238,4.916102222990759,ewma_local,campus_building,72466,18
overlap_rebroadcast_storm,32,0,0.0,0,,,,0,0.0,0,0.0,3.0481626899286325,5.4300261581461005,ewma_local,campus_building,72603,19
overlap_rebroadcast_storm,32,0,0.0,0,,,,28576,893.0,3572,111.625,10.0,10.0,scalar_max,corridor,70000,0
overlap_rebroadcast_storm,32,0,0.0,0,,,,27704,865.75,3463,108.21875,10.0,10.0,scalar_max,corridor,70137,1
overlap_rebroadcast_storm,32,0,0.0,0,,,,28016,875.5,3502,109.4375,10.0,10.0,scalar_max,corridor,70274,2
overlap_rebroadcast_storm,32,0,0.0,0,,,,28464,889.5,3558,111.1875,10.0,10.0,scalar_max,corridor,70411,3
overlap_rebroadcast_storm,32,0,0.0,0,,,,27816,869.25,3477,108.65625,10.0,10.0,scalar_max,corridor,70548,4
overlap_rebroadcast_storm,32,0,0.0,0,,,,27968,874.0,3496,109.25,10.0,10.0,scalar_max,corridor,70685,5
overlap_rebroadcast_storm,32,0,0.0,0,,,,28176,880.5,3522,110.0625,10.0,10.0,scalar_max,corridor,70822,6
overlap_rebroadcast_storm,32,0,0.0,0,,,,28144,879.5,3518,109.9375,10.0,10.0,scalar_max,corridor,70959,7
overlap_rebroadcast_storm,32,0,0.0,0,,,,28168,880.25,3521,110.03125,10.0,10.0,scalar_max,corridor,71096,8
overlap_rebroadcast_storm,32,0,0.0,0,,,,27888,871.5,3486,108.9375,10.0,10.0,scalar_max,corridor,71233,9
overlap_rebroadcast_storm,32,0,0.0,0,,,,28768,899.0,3596,112.375,10.0,10.0,scalar_max,corridor,71370,10
overlap_rebroadcast_storm,32,0,0.0,0,,,,28392,887.25,3549,110.90625,10.0,10.0,scalar_max,corridor,71507,11
overlap_rebroadcast_storm,32,0,0.0,0,,,,27608,862.75,3451,107.84375,10.0,10.0,scalar_max,corridor,71644,12
overlap_rebroadcast_storm,32,0,0.0,0,,,,27448,857.75,3431,107.21875,10.0,10.0,scalar_max,corridor,71781,13
overlap_rebroadcast_storm,32,0,0.0,0,,,,27888,871.5,3486,108.9375,10.0,10.0,scalar_max,corridor,71918,14
overlap_rebroadcast_storm,32,0,0.0,0,,,,27912,872.25,3489,109.03125,10.0,10.0,scalar_max,corridor,72055,15
overlap_rebroadcast_storm,32,0,0.0,0,,,,27848,870.25,3481,108.78125,10.0,10.0,scalar_max,corridor,72192,16
overlap_rebroadcast_storm,32,0,0.0,0,,,,28368,886.5,3546,110.8125,10.0,10.0,scalar_max,corridor,72329,17
